entry_id,category,surface,reading,review_status,license,external_action_risk,source
METAPHOR-624bc6565f31,metaphor,同床異夢,dōshōimu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%90%8C%E5%BA%8A%E7%95%B0%E5%A4%A2 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-9488cc5e399b,metaphor,同病相憐む,dōbyō aiawaremu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%90%8C%E7%97%85%E7%9B%B8%E6%86%90%E3%82%80 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-1cf090ea5606,metaphor,名のない星は宵から出る,na no nai hoshi wa yoi kara deru,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%90%8D%E3%81%AE%E3%81%AA%E3%81%84%E6%98%9F%E3%81%AF%E5%AE%B5%E3%81%8B%E3%82%89%E5%87%BA%E3%82%8B | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-f427d257fffb,metaphor,名状し難い,meijō shigatai,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%90%8D%E7%8A%B6%E3%81%97%E9%9B%A3%E3%81%84 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-1079875a3dc8,metaphor,君子の交わりは淡きこと水の如し,kunshi no majiwari wa awaki koto mizu no gotoshi,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%90%9B%E5%AD%90%E3%81%AE%E4%BA%A4%E3%82%8F%E3%82%8A%E3%81%AF%E6%B7%A1%E3%81%8D%E3%81%93%E3%81%A8%E6%B0%B4%E3%81%AE%E5%A6%82%E3%81%97 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-2d9a08962dad,metaphor,君子は周して比せず小人は比して周せず,kunshi wa shūshite hisezu shōjin wa hishite shūsezu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%90%9B%E5%AD%90%E3%81%AF%E5%91%A8%E3%81%97%E3%81%A6%E6%AF%94%E3%81%9B%E3%81%9A%E5%B0%8F%E4%BA%BA%E3%81%AF%E6%AF%94%E3%81%97%E3%81%A6%E5%91%A8%E3%81%9B%E3%81%9A | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-ef3e9dab263f,metaphor,君子は器ならず,kunshi wa ki narazu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%90%9B%E5%AD%90%E3%81%AF%E5%99%A8%E3%81%AA%E3%82%89%E3%81%9A | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-7e77103e4b41,metaphor,吮癰舐痔,sen'yō shiji,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%90%AE%E7%99%B0%E8%88%90%E7%97%94 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-79111609f942,metaphor,呉牛喘月,gogyūzengetsu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%91%89%E7%89%9B%E5%96%98%E6%9C%88 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-88580424124e,metaphor,呉牛月に喘ぐ,gogyū tsuki ni aegu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%91%89%E7%89%9B%E6%9C%88%E3%81%AB%E5%96%98%E3%81%90 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-ede39180b963,metaphor,呑舟の魚は枝流に游がず,donshū no uo wa shiryū ni oyogazu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%91%91%E8%88%9F%E3%81%AE%E9%AD%9A%E3%81%AF%E6%9E%9D%E6%B5%81%E3%81%AB%E6%B8%B8%E3%81%8C%E3%81%9A | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-a607c9ca6b22,metaphor,命に代えても,inochi ni kaetemo,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%91%BD%E3%81%AB%E4%BB%A3%E3%81%88%E3%81%A6%E3%82%82 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-0911ada05cc7,metaphor,和を以て貴しと為す,wa o motte tōtoshi to nasu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%92%8C%E3%82%92%E4%BB%A5%E3%81%A6%E8%B2%B4%E3%81%97%E3%81%A8%E7%82%BA%E3%81%99 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-8126f55f35a8,metaphor,哀哀父母,aiai fubo,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%93%80%E5%93%80%E7%88%B6%E6%AF%8D | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-fd5bd6d03cea,metaphor,哀毀骨立,aiki kotsuritsu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%93%80%E6%AF%80%E9%AA%A8%E7%AB%8B | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-502e6e556cb0,metaphor,哀糸豪竹,aishi gōchiku,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%93%80%E7%B3%B8%E8%B1%AA%E7%AB%B9 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-7c3be57eb5ee,metaphor,哀鳴啾啾,aimeishūshū,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%93%80%E9%B3%B4%E5%95%BE%E5%95%BE | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-60e309d87432,metaphor,哀鴻遍野,aikō hen'ya,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%93%80%E9%B4%BB%E9%81%8D%E9%87%8E | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-b7221ead370f,metaphor,問うに落ちず語るに落ちる,tou ni ochizu kataru ni ochiru,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%95%8F%E3%81%86%E3%81%AB%E8%90%BD%E3%81%A1%E3%81%9A%E8%AA%9E%E3%82%8B%E3%81%AB%E8%90%BD%E3%81%A1%E3%82%8B | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-25100676063c,metaphor,善は急げ,zen wa isoge,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%96%84%E3%81%AF%E6%80%A5%E3%81%92 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-0e46e3cf18ce,metaphor,喉元過ぎれば熱さを忘れる,nodomoto sugireba atsusa o wasureru,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%96%89%E5%85%83%E9%81%8E%E3%81%8E%E3%82%8C%E3%81%B0%E7%86%B1%E3%81%95%E3%82%92%E5%BF%98%E3%82%8C%E3%82%8B | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-13dd22ae8e38,metaphor,嘘から出た実,uso kara deta makoto,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%98%98%E3%81%8B%E3%82%89%E5%87%BA%E3%81%9F%E5%AE%9F | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-2d5b8f136654,metaphor,嘘吐いたら針千本飲ます,uso tsuitara harisenbon nomasu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%98%98%E5%90%90%E3%81%84%E3%81%9F%E3%82%89%E9%87%9D%E5%8D%83%E6%9C%AC%E9%A3%B2%E3%81%BE%E3%81%99 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-6151eefc15f4,metaphor,噂をすれば,uwasa o sureba,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%99%82%E3%82%92%E3%81%99%E3%82%8C%E3%81%B0 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-516037b40a70,metaphor,噂をすれば影がさす,uwasa o sureba kage ga sasu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%99%82%E3%82%92%E3%81%99%E3%82%8C%E3%81%B0%E5%BD%B1%E3%81%8C%E3%81%95%E3%81%99 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-38a49bf5fd91,metaphor,嚢中の錐,nōchūnokiri,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%9A%A2%E4%B8%AD%E3%81%AE%E9%8C%90 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-fe07c963cc1c,metaphor,因小失大,inshōshitsudai,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%9B%A0%E5%B0%8F%E5%A4%B1%E5%A4%A7 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-26f90cc357e7,metaphor,土台を作る,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
METAPHOR-2609a8c1061c,metaphor,地図を描く,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
METAPHOR-7c61313445d7,metaphor,地獄の沙汰も金次第,jigoku no sata mo kane shidai,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%9C%B0%E7%8D%84%E3%81%AE%E6%B2%99%E6%B1%B0%E3%82%82%E9%87%91%E6%AC%A1%E7%AC%AC | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-3253193ef2f3,metaphor,地獄への道は善意で舗装されている,jigoku e no michi wa zen'i de hosō sarete iru,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%9C%B0%E7%8D%84%E3%81%B8%E3%81%AE%E9%81%93%E3%81%AF%E5%96%84%E6%84%8F%E3%81%A7%E8%88%97%E8%A3%85%E3%81%95%E3%82%8C%E3%81%A6%E3%81%84%E3%82%8B | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-099f5f062d5d,metaphor,地震雷火事親父,jishin kaminari kaji oyaji,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%9C%B0%E9%9C%87%E9%9B%B7%E7%81%AB%E4%BA%8B%E8%A6%AA%E7%88%B6 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-7c73622fdd26,metaphor,坊主憎けりゃ袈裟まで憎い,bōzu nikukerya kesa made nikui,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%9D%8A%E4%B8%BB%E6%86%8E%E3%81%91%E3%82%8A%E3%82%83%E8%A2%88%E8%A3%9F%E3%81%BE%E3%81%A7%E6%86%8E%E3%81%84 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-16a9c521a715,metaphor,埒が明く,rachi ga aku,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%9F%92%E3%81%8C%E6%98%8E%E3%81%8F | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-6425f5412261,metaphor,基地外,kichigai,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%9F%BA%E5%9C%B0%E5%A4%96 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-ffd60b4319f5,metaphor,堂堂の陣,dōdō no jin,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A0%82%E5%A0%82%E3%81%AE%E9%99%A3 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-8f640d59b7f5,metaphor,塞翁が馬,saiō ga uma,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A1%9E%E7%BF%81%E3%81%8C%E9%A6%AC | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-bd6e0763d49b,metaphor,塵も積もれば山となる,chiri mo tsumoreba yama to naru,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A1%B5%E3%82%82%E7%A9%8D%E3%82%82%E3%82%8C%E3%81%B0%E5%B1%B1%E3%81%A8%E3%81%AA%E3%82%8B | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-8ac0fba72482,metaphor,壁を越える,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
METAPHOR-9083eaefaf78,metaphor,壁打ち,,needs-evidence,確認中,False,research/context_collection/CANDIDATE_SURFACES_2026-08-05.md
METAPHOR-d419394a895c,metaphor,夕立は馬の背を分ける,yūdachi wa uma no se o wakeru,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%95%E7%AB%8B%E3%81%AF%E9%A6%AC%E3%81%AE%E8%83%8C%E3%82%92%E5%88%86%E3%81%91%E3%82%8B | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-7082b7234637,metaphor,多々益々善し,ta ta masu masu yoshi,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%9A%E3%80%85%E7%9B%8A%E3%80%85%E5%96%84%E3%81%97 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-90c762878821,metaphor,多かれ少なかれ,ōkaresukunakare,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%9A%E3%81%8B%E3%82%8C%E5%B0%91%E3%81%AA%E3%81%8B%E3%82%8C | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-64bacffc7b8e,metaphor,多勢に無勢,tazei ni buzei,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%9A%E5%8B%A2%E3%81%AB%E7%84%A1%E5%8B%A2 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-89a1d057e3ac,metaphor,多多益益弁ず,tatamasumasubenzu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%9A%E5%A4%9A%E7%9B%8A%E7%9B%8A%E5%BC%81%E3%81%9A | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-98ddc0b57420,metaphor,多種多様,tashu tayō,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%9A%E7%A8%AE%E5%A4%9A%E6%A7%98 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-44feb24d6184,metaphor,多言は身を害す,tagen wa mi o gaisu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%9A%E8%A8%80%E3%81%AF%E8%BA%AB%E3%82%92%E5%AE%B3%E3%81%99 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-9bfbf9509f95,metaphor,夜の衣を返す,yoru no koromo o kaesu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%9C%E3%81%AE%E8%A1%A3%E3%82%92%E8%BF%94%E3%81%99 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-16a61f7338d4,metaphor,大器晩成,taikibansei,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%A7%E5%99%A8%E6%99%A9%E6%88%90 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-08e64c9a5152,metaphor,大目玉,ōmedama,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%A7%E7%9B%AE%E7%8E%89 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-ae0fc2ad104a,metaphor,天に向かって唾を吐く,ten ni mukatte tsuba o haku,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%A9%E3%81%AB%E5%90%91%E3%81%8B%E3%81%A3%E3%81%A6%E5%94%BE%E3%82%92%E5%90%90%E3%81%8F | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-51068299210e,metaphor,天の時は地の利に如かず、地の利は人の和に如かず,"ten no toki wa chi no ri ni shikazu, chi no ri wa hito no wa ni shikazu",needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%A9%E3%81%AE%E6%99%82%E3%81%AF%E5%9C%B0%E3%81%AE%E5%88%A9%E3%81%AB%E5%A6%82%E3%81%8B%E3%81%9A%E3%80%81%E5%9C%B0%E3%81%AE%E5%88%A9%E3%81%AF%E4%BA%BA%E3%81%AE%E5%92%8C%E3%81%AB%E5%A6%82%E3%81%8B%E3%81%9A | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-8f18b6454c73,metaphor,天は自ら助くる者を助く,ten wa mizukara tasukuru mono o tasuku,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%A9%E3%81%AF%E8%87%AA%E3%82%89%E5%8A%A9%E3%81%8F%E3%82%8B%E8%80%85%E3%82%92%E5%8A%A9%E3%81%8F | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-66cf2674c110,metaphor,天上天下,tenjō tenge,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%A9%E4%B8%8A%E5%A4%A9%E4%B8%8B | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-d2eaea3ba12c,metaphor,天網恢恢,tenmōkaikai,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%A9%E7%B6%B2%E6%81%A2%E6%81%A2 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-95bfc1617cca,metaphor,天高く馬肥ゆる秋,ten takaku uma koyuru aki,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%A9%E9%AB%98%E3%81%8F%E9%A6%AC%E8%82%A5%E3%82%86%E3%82%8B%E7%A7%8B | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-d1329b15e526,metaphor,夫婦喧嘩は犬も食べない,fūfugenka wa inu mo tabenai,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%AB%E5%A9%A6%E5%96%A7%E5%98%A9%E3%81%AF%E7%8A%AC%E3%82%82%E9%A3%9F%E3%81%B9%E3%81%AA%E3%81%84 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-1acd55cb2054,metaphor,夫婦喧嘩は犬も食わない,fūfu-genka wa inu mo kuwanai,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%AB%E5%A9%A6%E5%96%A7%E5%98%A9%E3%81%AF%E7%8A%AC%E3%82%82%E9%A3%9F%E3%82%8F%E3%81%AA%E3%81%84 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-20ca193bc097,metaphor,失敗は成功の元,shippai wa seikō no moto,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%B1%E6%95%97%E3%81%AF%E6%88%90%E5%8A%9F%E3%81%AE%E5%85%83 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-97f180f4787f,metaphor,失敗は成功の母,shippai wa seikō no haha,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A4%B1%E6%95%97%E3%81%AF%E6%88%90%E5%8A%9F%E3%81%AE%E6%AF%8D | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-6277276af48b,metaphor,女になる,onna ni naru,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A5%B3%E3%81%AB%E3%81%AA%E3%82%8B | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-63b37c924fee,metaphor,女三人寄れば姦しい,onna sannin yoreba kashimashii,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A5%B3%E4%B8%89%E4%BA%BA%E5%AF%84%E3%82%8C%E3%81%B0%E5%A7%A6%E3%81%97%E3%81%84 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-1478928d299c,metaphor,女賢しゅうして牛売り損なう,onna sakashūshite ushi urisokonau,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A5%B3%E8%B3%A2%E3%81%97%E3%82%85%E3%81%86%E3%81%97%E3%81%A6%E7%89%9B%E5%A3%B2%E3%82%8A%E6%90%8D%E3%81%AA%E3%81%86 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-4741fe8a51f2,metaphor,好きこそものの上手なれ,suki koso mono no jōzu nare,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A5%BD%E3%81%8D%E3%81%93%E3%81%9D%E3%82%82%E3%81%AE%E3%81%AE%E4%B8%8A%E6%89%8B%E3%81%AA%E3%82%8C | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-6be7133f153b,metaphor,好むと好まざるとにかかわらず,konomu to konomazaru to ni kakawarazu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A5%BD%E3%82%80%E3%81%A8%E5%A5%BD%E3%81%BE%E3%81%96%E3%82%8B%E3%81%A8%E3%81%AB%E3%81%8B%E3%81%8B%E3%82%8F%E3%82%89%E3%81%9A | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-4e40cacc8d10,metaphor,好事多魔,kōjitama,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A5%BD%E4%BA%8B%E5%A4%9A%E9%AD%94 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-010fd49c2ecb,metaphor,好事魔多し,kōji ma ōshi,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%A5%BD%E4%BA%8B%E9%AD%94%E5%A4%9A%E3%81%97 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-1ae96badad17,metaphor,子の心親知らず,ko no kokoro oya shirazu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%AD%90%E3%81%AE%E5%BF%83%E8%A6%AA%E7%9F%A5%E3%82%89%E3%81%9A | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-88faa0645b80,metaphor,子は鎹,ko wa kasugai,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%AD%90%E3%81%AF%E9%8E%B9 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-6d9448b2fee8,metaphor,学びて思わざれば則ち罔し,manabite omowazareba sunawachi kurashi,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%AD%A6%E3%81%B3%E3%81%A6%E6%80%9D%E3%82%8F%E3%81%96%E3%82%8C%E3%81%B0%E5%89%87%E3%81%A1%E7%BD%94%E3%81%97 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-2523ffd893de,metaphor,安宅正路,antaku seiro,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%AE%89%E5%AE%85%E6%AD%A3%E8%B7%AF | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-c7c5413d62f2,metaphor,安居危思,ankyokishi,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%AE%89%E5%B1%85%E5%8D%B1%E6%80%9D | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-3ffa926ba8ea,metaphor,安物は高物,yasumono wa takamono,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%AE%89%E7%89%A9%E3%81%AF%E9%AB%98%E7%89%A9 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-bd13adbc476c,metaphor,安物買いの銭失い,yasumono-gai no zeni-ushinai,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%AE%89%E7%89%A9%E8%B2%B7%E3%81%84%E3%81%AE%E9%8A%AD%E5%A4%B1%E3%81%84 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-cf8f3a10a29f,metaphor,安車蒲輪,ansha horin,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%AE%89%E8%BB%8A%E8%92%B2%E8%BC%AA | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-adaf1c88a38a,metaphor,安閑恬静,ankan tensei,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%AE%89%E9%96%91%E6%81%AC%E9%9D%99 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
METAPHOR-479a89b23e0e,metaphor,実を結ぶ,mi o musubu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%AE%9F%E3%82%92%E7%B5%90%E3%81%B6 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
